real_timestamp,TXspot,R1,I1,R2,I2,R3,I3,R4,I4,R5,I5,R6,I6,R7,I7,R8,I8,R9,I9,R10,I10,R11,I11,R12,I12,R13,I13,R14,I14,R15,I15,R16,I16,R17,I17,R18,I18,R19,I19,R20,I20,R21,I21,R22,I22,R23,I23,R24,I24,R25,I25,R26,I26,R27,I27,R28,I28,R29,I29,R30,I30,R31,I31,R32,I32,R33,I33,R34,I34,R35,I35,R36,I36,R37,I37,R38,I38,R39,I39,R40,I40,R41,I41,R42,I42,R43,I43,R44,I44,R45,I45,R46,I46,R47,I47,R48,I48,R49,I49,R50,I50,R51,I51,R52,I52,R53,I53,R54,I54,R55,I55,R56,I56,R57,I57,R58,I58,R59,I59,R60,I60,R61,I61,R62,I62,R63,I63,R64,I64
6.02343,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,7,16,7,16,7,17,8,14,7,14,9,12,9,13,9,10,11,11,8,11,9,10,8,9,9,9,8,10,8,7,7,7,7,6,7,6,6,5,7,5,6,4,5,6,7,6,5,4,4,6,5,0,0,3,6,8,3,2,3,6,1,4,5,5,3,6,3,7,4,3,1,8,2,5,1,4,3,8,4,7,2,8,3,6,1,9,2,8,-1,8,2,11,0,8,1,7,1,8,-2,9,-3,9,1,9,-4,0,0,0,0,0,0,0,0,0,0
6.02882,1,84,-64,4,0,0,0,0,0,0,0,0,0,-13,7,-14,6,-15,5,-15,6,-14,6,-13,6,-14,4,-13,5,-14,3,-11,4,-11,4,-12,4,-11,2,-12,3,-10,2,-12,3,-10,1,-8,3,-11,2,-8,2,-9,0,-9,1,-5,4,-7,2,-6,1,-7,1,0,0,-8,4,-5,0,-9,4,-5,0,-6,4,-4,4,-3,4,-9,3,-2,4,-3,3,-4,4,-5,6,-5,7,-6,6,-2,6,-4,3,-5,8,-2,9,-2,5,-1,5,-5,9,-3,10,-2,4,-1,8,0,7,-2,7,0,0,0,0,0,0,0,0,0,0
6.03417,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,-13,-1,-13,0,-13,0,-13,1,-12,1,-12,2,-12,3,-11,3,-11,3,-10,3,-10,3,-10,4,-9,3,-8,4,-7,3,-7,4,-7,4,-7,4,-6,4,-6,4,-5,4,-5,4,-5,4,-6,4,-5,4,-5,0,0,3,-5,3,-6,3,-5,3,-6,3,-6,2,-6,2,-7,2,-7,1,-7,1,-7,0,-8,0,-8,0,-8,0,-9,-1,-9,-1,-9,-1,-9,-2,-9,-2,-9,-3,-9,-3,-10,-3,-9,-4,-9,-5,-9,-5,-9,-6,-8,0,0,0,0,0,0,0,0,0,0
6.04418,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,-6,5,-5,5,-5,6,-5,6,-4,6,-4,6,-3,6,-3,6,-2,6,-2,6,-2,6,-1,6,-1,6,0,6,0,5,0,5,0,5,1,5,0,5,1,4,2,5,1,4,1,5,1,5,1,5,1,0,0,5,1,5,1,5,0,5,0,5,0,5,0,6,0,6,-1,6,-1,5,-1,6,-1,6,-2,6,-2,6,-2,6,-3,6,-3,7,-3,6,-4,7,-4,6,-4,7,-4,6,-5,6,-5,6,-5,6,-6,6,-6,0,0,0,0,0,0,0,0,0,0
6.05509,1,84,-64,4,0,0,0,0,0,0,0,0,0,4,-8,5,-8,5,-8,6,-7,6,-7,6,-6,6,-5,6,-5,6,-5,6,-4,6,-4,7,-4,7,-4,7,-4,6,-3,6,-2,6,-2,6,-2,6,-2,6,-2,6,-1,5,-2,5,-1,6,-2,6,-1,5,-2,0,0,5,-2,5,-2,5,-2,5,-3,5,-3,5,-3,5,-3,5,-4,5,-4,5,-4,4,-5,5,-5,5,-5,5,-5,4,-6,4,-6,4,-7,4,-7,4,-7,3,-7,3,-7,3,-8,2,-8,2,-8,2,-8,1,-8,0,0,0,0,0,0,0,0,0,0
6.06234,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,6,-10,7,-12,6,-11,6,-10,3,-8,4,-10,4,-10,3,-11,1,-9,2,-9,1,-8,2,-10,0,-8,1,-8,0,-7,0,-7,0,-9,2,-8,1,-5,0,-7,0,-6,1,-6,1,-8,1,-8,1,-6,1,0,0,-5,1,-6,2,-6,1,-8,1,-6,4,-6,3,-7,2,-6,2,-1,3,-3,1,-5,2,-6,6,-6,3,-5,3,-3,4,-6,6,-5,5,-5,4,-2,7,-3,6,-5,5,-5,5,-1,7,-2,6,-2,6,-1,6,0,0,0,0,0,0,0,0,0,0
6.08732,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,7,-4,7,-5,5,-4,6,-6,5,-5,5,-4,5,-6,5,-5,4,-6,3,-6,2,-6,1,-7,1,-7,1,-6,0,-5,-1,-4,1,-6,0,-6,0,-5,-1,-5,-2,-5,-3,-4,0,-3,0,-7,-2,-4,-1,0,0,-5,-3,-3,-1,-5,0,-5,1,-4,-1,-6,-1,-4,-1,-7,0,-6,3,-6,2,-6,1,-7,2,-6,3,-5,2,-6,3,-3,4,-5,2,-4,4,-3,3,-4,4,-4,3,-3,4,-3,5,-3,5,-4,3,-2,7,0,0,0,0,0,0,0,0,0,0
6.11277,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,-10,-11,-11,-11,-10,-11,-11,-10,-11,-10,-11,-9,-11,-9,-11,-9,-10,-8,-10,-8,-10,-8,-11,-7,-10,-7,-10,-7,-9,-7,-9,-6,-9,-6,-8,-6,-8,-6,-7,-5,-7,-5,-7,-5,-7,-6,-6,-5,-6,-5,-6,0,0,-5,-5,-5,-4,-5,-4,-5,-3,-5,-4,-5,-3,-5,-3,-5,-3,-5,-3,-5,-2,-5,-1,-5,-1,-5,-1,-5,-1,-5,-1,-5,0,-5,0,-5,0,-5,0,-5,1,-5,0,-4,1,-4,1,-4,1,-4,1,-3,2,0,0,0,0,0,0,0,0,0,0
6.11908,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,-14,3,-15,2,-14,3,-15,3,-13,3,-14,4,-13,4,-12,3,-12,3,-11,2,-12,2,-11,2,-11,2,-11,2,-10,2,-9,2,-9,2,-8,1,-8,1,-8,1,-7,1,-7,1,-6,0,-6,0,-6,0,-6,0,0,0,-5,0,-5,0,-5,0,-5,-1,-4,-1,-4,-1,-4,-1,-4,-1,-4,-1,-3,-2,-4,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-2,-3,-3,-3,-2,-3,-3,-2,-2,-2,-2,-2,0,0,0,0,0,0,0,0,0,0
6.13912,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,3,-3,3,-3,2,-3,2,-2,1,-2,0,-2,0,-2,-1,-1,-1,-1,-2,-1,-2,0,-2,0,-2,1,-3,2,-3,2,-4,3,-4,3,-4,3,-4,4,-4,4,-4,5,-4,5,-4,6,-4,6,-4,6,-4,0,0,6,-4,6,-4,6,-4,6,-5,7,-4,7,-5,7,-5,7,-5,6,-4,6,-5,6,-5,7,-5,6,-5,7,-5,6,-6,6,-6,6,-6,6,-6,6,-6,5,-6,6,-6,5,-6,6,-6,6,-7,6,-6,5,-6,0,0,0,0,0,0,0,0,0,0
6.14686,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,1,-1,0,-1,0,-1,-1,-1,-1,0,-2,0,-2,1,-2,1,-2,2,-2,3,-2,3,-3,4,-2,5,-2,5,-3,6,-2,6,-2,6,-2,7,-2,7,-2,8,-1,8,-1,8,0,9,-1,10,0,9,0,0,0,10,0,10,0,10,0,9,-1,9,0,10,0,11,-1,11,0,10,-2,10,-2,10,-1,10,0,10,-1,10,-1,10,-2,10,-2,10,-2,10,-2,10,-2,10,-3,10,-2,10,-1,10,-2,10,-3,9,-2,9,-2,0,0,0,0,0,0,0,0,0,0
6.1568,1,84,-64,4,0,0,0,0,0,0,0,0,0,0,2,-1,2,-1,2,-2,3,-3,2,-3,2,-4,1,-5,1,-6,0,-6,0,-8,0,-8,-1,-8,-1,-9,-3,-9,-2,-11,-3,-10,-3,-11,-4,-12,-4,-12,-6,-12,-6,-13,-6,-12,-8,-12,-8,-14,-8,-13,-9,0,0,-13,-8,-14,-8,-14,-8,-14,-8,-12,-8,-14,-8,-14,-10,-14,-9,-16,-8,-17,-9,-15,-5,-15,-7,-15,-7,-15,-6,-16,-7,-17,-5,-16,-6,-16,-6,-16,-6,-16,-5,-16,-6,-16,-5,-17,-5,-17,-4,-17,-6,-16,-5,0,0,0,0,0,0,0,0,0,0
6.1647,1,84,-64,4,0,0,0,0,0,0,0,0,0,-4,2,-4,2,-4,0,-5,0,-5,-1,-5,-2,-5,-2,-5,-4,-5,-5,-4,-5,-5,-6,-5,-7,-4,-8,-4,-9,-3,-10,-3,-11,-2,-11,-2,-11,-2,-12,-1,-13,-1,-13,0,-14,0,-14,1,-15,1,-15,0,-16,0,0,1,-16,1,-16,1,-16,0,-16,1,-17,1,-17,1,-17,1,-17,0,-17,-1,-17,-2,-17,-1,-17,-1,-17,-1,-18,-2,-18,-2,-18,-2,-18,-3,-19,-3,-18,-3,-18,-3,-18,-3,-18,-4,-18,-5,-18,-4,-18,-5,-18,0,0,0,0,0,0,0,0,0,0
6.17497,1,84,-64,4,0,0,0,0,0,0,0,0,0,-2,-6,-2,-6,-1,-6,0,-6,1,-6,2,-5,2,-5,3,-4,4,-4,5,-4,6,-3,7,-3,7,-2,8,-2,8,-1,9,-1,9,0,10,1,10,1,11,1,11,2,12,2,11,3,12,3,13,5,13,4,0,0,14,4,14,4,14,4,14,4,14,4,15,4,15,4,15,4,15,3,15,3,16,3,15,3,15,3,15,2,16,1,16,0,17,1,16,0,16,0,16,-1,17,0,16,-1,17,-1,17,-2,16,-1,16,-2,0,0,0,0,0,0,0,0,0,0
6.18853,1,84,-64,4,0,0,0,0,0,0,0,0,0,4,-4,4,-4,4,-4,5,-4,5,-3,5,-3,5,-2,6,-2,6,-1,6,-1,7,0,7,0,7,1,7,2,7,2,8,2,7,3,6,3,7,3,8,4,8,5,7,4,8,5,7,4,8,5,8,5,0,0,8,6,8,5,8,5,7,5,8,6,9,6,10,6,9,5,10,6,9,3,10,3,8,4,10,4,9,4,9,3,10,3,11,4,10,2,11,3,10,2,10,2,10,3,10,2,11,1,10,2,10,1,0,0,0,0,0,0,0,0,0,0
6.19373,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,-2,-11,-2,-11,-1,-11,-5,-11,-4,-11,-6,-10,-5,-8,-7,-11,-9,-11,-8,-11,-9,-9,-11,-8,-11,-9,-8,-6,-11,-8,-15,-9,-10,-8,-12,-5,-14,-4,-14,-4,-15,-3,-14,-2,-13,-4,-16,-4,-16,-9,-14,0,0,-4,-15,-3,-14,-7,-18,-3,-15,-3,-13,-1,-12,-2,-12,-3,-17,-2,-15,-1,-12,-8,-16,-3,-15,-6,-16,-5,-12,-5,-18,-8,-12,-5,-13,-6,-16,-4,-17,-6,-16,-6,-14,-5,-16,-9,-18,-7,-14,-6,-15,-8,-12,0,0,0,0,0,0,0,0,0,0
6.20711,1,84,-64,4,0,0,0,0,0,0,0,0,0,12,19,11,18,11,18,10,19,9,18,9,17,7,17,7,17,6,17,6,15,6,16,6,15,4,16,4,15,3,15,3,14,3,15,1,14,1,13,0,11,0,12,-1,13,-1,14,0,14,-3,12,0,14,0,0,1,12,-1,14,-2,15,-1,12,-2,14,-2,15,-2,15,0,14,-2,18,3,10,2,18,3,17,3,14,3,15,2,16,3,16,6,18,5,17,5,19,6,16,6,16,7,17,8,16,10,16,10,17,10,15,0,0,0,0,0,0,0,0,0,0
6.2131,1,84,-64,4,0,0,0,0,0,0,0,0,0,17,-3,16,-3,16,-2,17,-2,16,-1,15,0,15,0,14,1,13,1,14,2,13,3,12,3,12,3,11,4,10,4,11,4,10,5,10,5,9,6,10,6,9,6,9,7,8,8,7,7,8,8,8,8,0,0,8,8,9,9,9,8,9,9,9,9,9,9,10,9,10,9,11,9,11,8,12,9,12,9,12,9,13,8,14,8,14,7,16,8,15,6,16,7,16,5,17,6,17,5,17,5,18,4,18,5,17,3,0,0,0,0,0,0,0,0,0,0
6.22096,1,84,-64,4,0,0,0,0,0,0,0,0,0,13,3,13,4,12,5,12,6,11,6,11,8,10,8,10,9,9,9,8,9,8,10,7,10,7,10,6,11,5,12,5,12,5,12,4,11,3,12,3,13,3,12,2,13,2,13,2,13,3,14,3,14,0,0,3,14,3,14,4,14,3,14,3,15,4,15,4,15,4,15,5,15,5,15,7,15,7,15,8,15,8,16,8,16,9,16,10,15,11,15,10,15,11,15,11,15,11,15,12,14,13,13,13,14,13,14,0,0,0,0,0,0,0,0,0,0
6.2314,1,84,-64,4,0,0,0,0,0,0,0,0,0,-12,1,-12,1,-13,0,-15,-1,-12,-2,-11,-3,-10,-5,-10,-5,-10,-6,-9,-7,-9,-7,-9,-8,-8,-9,-8,-9,-7,-10,-7,-10,-6,-11,-6,-11,-5,-12,-5,-12,-5,-13,-5,-13,-4,-13,-4,-13,-5,-14,-5,-14,0,0,-5,-14,-5,-14,-6,-15,-6,-15,-6,-15,-6,-15,-7,-16,-7,-16,-8,-15,-9,-15,-10,-16,-10,-15,-10,-15,-11,-16,-11,-15,-12,-15,-13,-15,-13,-15,-13,-16,-14,-14,-14,-15,-14,-14,-15,-14,-16,-13,-16,-14,-16,-13,0,0,0,0,0,0,0,0,0,0
6.2473,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,2,2,2,4,1,2,0,3,-1,2,-2,3,-1,5,-3,6,-3,4,-4,5,-4,6,-5,5,-5,7,-6,7,-5,9,-7,9,-6,9,-5,8,-6,9,-8,10,-7,12,-6,12,-6,13,-8,13,-8,13,-8,0,0,13,-8,12,-7,13,-9,12,-8,14,-10,15,-9,15,-8,14,-8,15,-10,14,-10,13,-11,15,-11,15,-11,14,-11,17,-10,13,-11,16,-12,14,-14,17,-13,13,-13,17,-12,17,-11,13,-11,16,-14,17,-12,16,-10,0,0,0,0,0,0,0,0,0,0
6.25328,1,84,-64,4,0,0,0,0,0,0,0,0,0,-6,-2,-6,-2,-6,0,-7,1,-7,1,-7,1,-7,2,-8,3,-8,3,-8,4,-9,5,-9,5,-10,6,-10,6,-12,6,-12,6,-12,6,-12,6,-13,7,-14,7,-15,6,-15,7,-15,7,-16,8,-16,9,-17,9,0,0,-17,9,-17,9,-19,10,-18,9,-19,9,-20,9,-21,9,-19,10,-22,12,-19,12,-20,11,-19,12,-20,10,-20,11,-21,10,-20,11,-21,10,-21,11,-21,11,-21,10,-21,9,-22,9,-22,10,-21,11,-22,10,-21,10,0,0,0,0,0,0,0,0,0,0
6.26046,1,84,-64,4,0,0,0,0,0,0,0,0,0,-3,-9,-4,-7,-5,-7,-3,-8,-2,-10,-5,-10,-6,-6,-5,-10,-3,-10,-7,-8,-7,-7,-6,-8,-7,-10,-9,-11,-9,-12,-9,-13,-9,-11,-6,-12,-6,-14,-6,-11,-10,-12,-9,-14,-10,-11,-8,-11,-10,-15,-12,-13,0,0,-13,-11,-12,-15,-13,-13,-7,-14,-13,-15,-8,-16,-12,-18,-14,-18,-13,-15,-12,-14,-13,-14,-11,-13,-12,-19,-14,-15,-15,-18,-12,-16,-15,-15,-15,-19,-14,-17,-11,-18,-11,-20,-9,-18,-14,-18,-13,-15,-10,-17,-10,-18,0,0,0,0,0,0,0,0,0,0
6.26922,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,-3,7,1,3,-2,7,-2,5,-3,7,-2,5,-3,7,-6,7,-3,7,-7,6,-6,10,-6,10,-8,9,-9,8,-8,10,-8,13,-5,8,-8,10,-8,13,-6,10,-7,11,-7,13,-6,13,-11,14,-8,11,-7,0,0,16,-9,13,-5,14,-11,13,-12,15,-10,12,-6,15,-8,13,-14,16,-11,18,-10,12,-11,14,-11,14,-11,14,-13,16,-11,18,-11,18,-10,16,-13,17,-13,19,-16,17,-10,14,-11,18,-8,17,-15,21,-9,15,-11,0,0,0,0,0,0,0,0,0,0
6.29299,1,84,-64,4,0,0,0,0,0,0,0,0,0,2,3,1,2,2,2,1,1,2,1,3,0,3,0,3,-1,4,-2,4,-2,5,-2,5,-3,6,-3,7,-3,7,-3,8,-3,8,-3,8,-3,9,-3,10,-3,9,-2,10,-2,10,-3,11,-3,12,-3,11,-3,0,0,12,-2,13,-3,13,-3,12,-3,13,-3,13,-3,13,-3,13,-3,13,-4,13,-5,13,-5,13,-4,14,-5,14,-4,14,-5,15,-5,15,-5,14,-6,16,-5,14,-4,15,-4,16,-5,16,-4,12,-3,12,-5,15,-2,0,0,0,0,0,0,0,0,0,0
6.29874,1,84,-64,4,0,0,0,0,0,0,0,0,0,5,4,6,4,5,3,6,2,6,1,7,1,7,1,9,0,9,1,11,0,12,0,12,0,13,1,14,1,14,2,15,1,15,2,15,2,16,2,16,3,16,4,17,4,17,4,18,4,18,5,18,4,0,0,18,5,18,4,19,5,18,4,18,5,19,5,19,5,19,5,19,4,19,3,20,3,19,4,20,4,21,4,20,4,21,4,20,4,21,4,21,5,20,4,20,5,20,5,20,5,21,4,20,5,20,5,0,0,0,0,0,0,0,0,0,0
6.30923,1,84,-64,4,0,0,0,0,0,0,0,0,0,1,-6,-2,-6,-3,-7,-3,-5,-5,-7,-6,-8,-7,-7,-6,-9,-6,-9,-7,-12,-9,-10,-10,-12,-8,-14,-8,-14,-8,-13,-11,-15,-8,-17,-8,-18,-7,-15,-10,-19,-8,-18,-9,-17,-8,-18,-10,-18,-10,-16,-8,-19,0,0,-8,-16,-10,-22,-9,-22,-6,-19,-7,-19,-11,-21,-7,-19,-10,-17,-9,-21,-9,-18,-8,-19,-9,-16,-8,-18,-10,-19,-11,-21,-8,-21,-10,-17,-12,-20,-9,-20,-9,-17,-11,-19,-11,-18,-10,-19,-13,-18,-10,-16,-12,-19,0,0,0,0,0,0,0,0,0,0
6.3192,1,84,-64,4,0,0,0,0,0,0,0,0,0,3,0,2,1,2,3,1,4,1,5,0,6,-2,7,-2,8,-3,8,-4,9,-6,10,-7,10,-7,11,-8,11,-10,11,-11,11,-11,11,-12,11,-13,11,-13,11,-14,10,-15,10,-14,10,-15,12,-16,11,-16,12,0,0,-16,11,-16,12,-16,11,-15,12,-16,11,-16,12,-16,12,-16,12,-15,13,-15,14,-15,14,-15,14,-15,15,-15,15,-14,15,-14,16,-14,16,-14,16,-14,16,-13,15,-14,16,-13,16,-13,16,-12,17,-13,16,-12,16,0,0,0,0,0,0,0,0,0,0
6.32787,1,84,-64,4,0,0,0,0,0,0,0,0,0,14,1,13,3,14,4,12,5,12,6,11,8,10,9,9,11,8,12,8,12,7,13,6,14,6,14,5,15,3,15,3,17,2,16,2,16,1,17,0,17,0,17,-1,18,0,17,0,17,-1,18,0,19,0,0,-1,18,1,19,1,18,2,19,1,18,1,19,2,20,2,19,3,19,4,19,6,19,6,19,6,19,7,19,7,19,9,18,9,19,10,18,10,18,10,17,11,18,11,16,12,16,14,15,13,15,13,14,0,0,0,0,0,0,0,0,0,0
6.33785,1,84,-64,4,0,0,0,0,0,0,0,0,0,11,10,11,12,10,13,8,13,8,14,6,15,6,15,4,16,4,16,2,17,1,17,0,17,-1,18,-2,18,-2,17,-2,18,-3,17,-4,17,-5,17,-5,18,-6,18,-5,18,-6,18,-6,17,-6,18,-6,19,0,0,-6,19,-5,19,-4,19,-4,19,-5,18,-4,19,-4,19,-3,19,-2,20,-1,19,0,20,0,20,0,20,1,20,3,20,4,19,4,20,5,20,6,19,6,19,6,19,7,19,7,18,8,18,8,18,10,17,0,0,0,0,0,0,0,0,0,0
6.34888,1,84,-64,4,0,0,0,0,0,0,0,0,0,-11,-5,-10,-7,-10,-8,-11,-8,-8,-10,-8,-10,-6,-11,-5,-12,-3,-13,-2,-13,-1,-14,-3,-15,2,-15,1,-14,3,-15,3,-13,3,-15,5,-14,9,-16,6,-15,9,-16,8,-15,9,-16,9,-17,9,-18,9,-16,0,0,9,-15,10,-15,11,-20,8,-17,11,-18,12,-19,12,-18,10,-20,8,-19,7,-21,7,-20,8,-20,8,-21,5,-22,7,-20,8,-21,7,-22,4,-20,6,-23,3,-22,5,-24,2,-21,4,-24,1,-23,3,-24,0,-23,0,0,0,0,0,0,0,0,0,0
6.36245,1,84,-64,4,0,0,0,0,0,0,0,0,0,16,-4,17,-2,16,-1,17,0,16,1,15,3,14,4,14,5,13,6,12,6,13,7,12,8,11,9,10,9,9,10,9,10,8,11,7,11,8,12,7,12,6,13,6,13,6,12,6,14,6,14,7,14,0,0,6,15,7,14,7,15,7,14,7,15,8,15,8,16,9,15,10,15,11,14,12,14,11,14,12,14,14,14,13,14,15,14,15,13,17,12,17,12,17,11,18,12,18,12,19,10,20,9,20,10,20,9,0,0,0,0,0,0,0,0,0,0
6.36813,1,84,-64,4,0,0,0,0,0,0,0,0,0,-1,20,-2,19,-3,20,-5,20,-5,18,-6,19,-7,18,-7,17,-9,16,-9,15,-10,15,-10,15,-11,14,-12,13,-12,13,-12,13,-12,12,-11,12,-13,11,-13,11,-14,10,-13,10,-13,9,-13,10,-13,10,-13,10,0,0,-14,11,-12,11,-13,12,-12,12,-13,12,-13,12,-13,13,-12,13,-11,14,-11,15,-10,16,-9,16,-9,16,-10,17,-8,17,-8,18,-7,19,-7,19,-7,20,-6,19,-5,20,-5,20,-4,20,-2,21,-2,21,-2,21,0,0,0,0,0,0,0,0,0,0
6.37985,1,84,-64,4,0,0,0,0,0,0,0,0,0,-14,14,-16,14,-16,12,-18,12,-17,11,-18,10,-18,9,-18,8,-18,7,-18,7,-19,6,-19,6,-20,5,-19,4,-20,3,-19,3,-19,2,-18,1,-19,2,-18,1,-19,0,-19,1,-18,1,-18,1,-18,2,-18,2,0,0,-19,1,-18,2,-19,2,-17,3,-18,3,-18,3,-19,4,-18,4,-18,5,-17,6,-18,7,-18,7,-18,7,-18,8,-17,8,-18,9,-17,9,-17,10,-17,10,-16,11,-16,11,-17,11,-15,12,-15,13,-15,13,-14,14,0,0,0,0,0,0,0,0,0,0
6.38768,1,84,-64,4,0,0,0,0,0,0,0,0,0,9,4,10,5,9,5,9,7,8,6,9,7,8,7,7,8,7,9,6,7,7,7,7,6,6,8,5,9,4,10,5,8,4,9,4,7,4,8,5,9,3,8,2,8,4,6,5,8,5,11,5,7,0,0,5,7,5,7,5,10,5,6,4,8,4,8,5,8,5,7,5,7,6,6,7,7,6,6,6,7,8,7,7,6,8,7,7,6,8,6,8,6,8,6,9,5,9,6,9,5,9,4,9,5,10,4,0,0,0,0,0,0,0,0,0,0
6.3981,1,84,-64,4,0,0,0,0,0,0,0,0,0,-22,1,-23,1,-23,0,-24,-1,-23,-2,-24,-3,-23,-4,-23,-5,-23,-6,-22,-6,-23,-7,-23,-7,-23,-7,-22,-8,-22,-9,-21,-8,-22,-9,-20,-8,-21,-9,-20,-9,-20,-9,-20,-9,-18,-8,-19,-9,-20,-8,-19,-7,0,0,-19,-8,-18,-7,-19,-7,-18,-5,-19,-6,-19,-6,-19,-6,-19,-5,-19,-5,-19,-3,-20,-3,-20,-3,-19,-3,-20,-2,-19,-2,-20,-1,-20,-1,-20,-1,-20,0,-19,0,-19,0,-20,0,-18,1,-19,2,-19,2,-19,2,0,0,0,0,0,0,0,0,0,0
6.41869,1,84,-64,4,0,0,0,0,0,0,0,0,0,6,11,5,12,4,13,3,14,2,13,1,14,1,14,-1,14,-2,15,-2,14,-3,15,-4,15,-4,15,-5,14,-5,14,-5,15,-6,14,-7,14,-7,13,-7,13,-7,13,-8,13,-7,13,-8,14,-8,14,-7,14,0,0,-8,14,-7,14,-7,14,-6,14,-6,14,-6,15,-7,15,-5,15,-5,15,-4,15,-3,16,-3,16,-3,17,-2,17,-2,16,-2,17,-1,17,0,17,0,17,0,17,0,17,0,17,1,17,2,17,2,17,3,16,0,0,0,0,0,0,0,0,0,0
6.44431,1,84,-64,4,0,0,0,0,0,0,0,0,0,24,-5,25,-4,25,-5,25,-2,26,0,25,-2,24,2,22,1,23,1,22,2,22,3,21,1,21,3,21,3,19,5,22,4,16,5,18,3,17,2,15,3,16,4,16,2,14,6,16,3,17,4,15,3,0,0,13,4,16,2,15,0,12,2,15,3,13,0,15,-1,12,-2,15,-1,13,-3,13,-4,13,-4,11,-2,13,-6,13,-5,10,-5,12,-6,11,-6,13,-7,11,-7,10,-7,10,-7,10,-10,12,-8,10,-10,8,-8,0,0,0,0,0,0,0,0,0,0
6.45125,1,84,-64,4,0,0,0,0,0,0,0,0,0,-25,5,-28,4,-28,4,-28,2,-26,1,-27,0,-25,0,-25,-1,-24,-1,-24,-2,-24,-2,-23,-2,-23,-2,-21,-3,-21,-4,-21,-3,-20,-4,-18,-4,-19,-3,-19,-4,-18,-4,-17,-4,-16,-3,-17,-3,-16,-3,-16,-2,0,0,-15,-1,-15,0,-15,-1,-15,1,-14,1,-14,1,-14,1,-12,3,-17,3,-17,3,-13,4,-13,5,-13,4,-13,5,-13,6,-13,6,-13,6,-13,7,-13,9,-12,7,-12,8,-12,8,-10,9,-10,10,-9,10,-9,10,0,0,0,0,0,0,0,0,0,0
6.45902,1,84,-64,4,0,0,0,0,0,0,0,0,0,15,15,15,16,14,17,13,17,12,17,12,17,11,17,10,17,9,17,9,17,9,17,9,17,8,16,8,16,7,16,7,15,6,14,6,14,6,14,6,13,5,13,5,13,6,12,6,11,5,11,6,10,0,0,6,10,6,10,6,9,7,8,6,8,7,8,7,8,7,7,8,7,8,6,9,6,9,6,9,5,9,5,9,5,10,4,10,4,10,3,10,3,10,3,10,3,10,2,10,2,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0
6.4698,1,84,-64,4,0,0,0,0,0,0,0,0,0,-21,7,-22,6,-23,6,-23,5,-22,4,-21,3,-21,3,-21,2,-20,1,-20,1,-21,1,-20,0,-19,0,-19,0,-18,-1,-18,0,-17,-1,-16,-1,-16,0,-16,-1,-16,-1,-15,-1,-14,-1,-14,-1,-14,0,-14,1,0,0,-13,1,-13,1,-13,2,-12,3,-12,2,-12,3,-12,3,-11,3,-11,4,-10,5,-10,5,-10,5,-10,6,-10,6,-10,6,-9,8,-10,8,-8,8,-8,8,-7,8,-8,9,-8,9,-7,9,-6,10,-6,9,-5,9,0,0,0,0,0,0,0,0,0,0
6.48701,1,84,-64,4,0,0,0,0,0,0,0,0,0,-10,-19,-9,-19,-8,-19,-8,-20,-7,-19,-7,-18,-6,-18,-5,-17,-5,-17,-5,-16,-4,-16,-4,-16,-3,-15,-3,-15,-3,-15,-4,-14,-3,-13,-3,-12,-2,-12,-2,-11,-2,-11,-3,-11,-2,-10,-3,-10,-3,-10,-2,-9,0,0,-3,-9,-3,-8,-4,-9,-4,-7,-4,-8,-4,-8,-4,-8,-5,-8,-5,-7,-5,-7,-6,-7,-6,-6,-6,-6,-6,-6,-7,-6,-8,-6,-8,-6,-8,-5,-8,-5,-8,-4,-8,-5,-8,-4,-8,-3,-9,-3,-8,-3,-8,-3,0,0,0,0,0,0,0,0,0,0
6.49477,1,84,-64,4,0,0,0,0,0,0,0,0,0,-10,4,-10,3,-10,4,-10,3,-10,3,-9,2,-8,2,-8,2,-8,2,-8,2,-7,2,-7,2,-6,2,-6,1,-6,1,-5,2,-5,1,-6,2,-5,1,-4,0,-4,1,-5,0,-3,1,-4,1,-4,1,-4,1,0,0,-5,1,-3,1,-3,2,-2,1,-4,1,-4,1,-4,1,-3,2,-4,0,-1,1,-2,3,-2,3,-2,2,-2,3,-3,3,-2,3,-2,3,-2,3,-2,4,-1,3,-1,3,-1,4,-1,3,0,3,0,3,0,3,0,0,0,0,0,0,0,0,0,0
